Facility name,Location,Country,County,Description,Objectives,Partners,Start Date,Project Type,Year,Month,GOPD,CWC,ANC,PNC,FP,Deliveries
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,May,615,52,11,3,13,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Jun,625,35,10,4,29,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Jul,786,53,9,12,4,2
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Aug,573,41,14,9,29,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Sep,779,49,14,11,27,6
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Oct,633,59,12,10,23,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Nov,636,56,10,16,31,3
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2019,Dec,590,52,8,10,29,2
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Jan,999,64,12,7,30,0
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Feb,693,57,14,7,18,0
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Mar,784,63,16,8,26,3
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Apr,539,70,18,7,22,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,May,531,100,17,14,18,3
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Jun,525,73,17,13,36,2
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Jul,541,69,13,12,29,0
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Aug,526,72,13,12,29,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Sep,642,70,13,7,29,0
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Oct,590,170,9,9,36,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Nov,516,70,6,8,34,2
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2020,Dec,375,49,7,11,21,2
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2021,Jan,698,72,18,12,42,3
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2021,Feb,655,63,16,13,34,2
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2021,Mar,740,65,23,15,25,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2021,Apr,445,65,17,13,42,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2021,May,713,83,15,8,22,1
Tutini,"Makueni, Kenya",Kenya,Makueni,"The Partnership for Primary Care (P4PC) model involves outsourcing the operation of primary health facilities to the Philips/Amref partnership. A feasibility pilot has been ongoing since 2019, the pilot has involved upgrading of Emali health center, Matiku and Tutini dispensaries and documentation of lessons learnt. The pilot will inform the scaling of the project to other facilities in Makueni County.","To address access to primary health care through improvements in quality of care, engagement of communities, financial sustainability, and system efficiency. ","Philips, Amref and Makueni County","March, 2019",Feasibility Pilot (Commercial),2021,Jun,692,58,19,11,7,3
